4921872,NMDTHD,34.40907292871816
1811527,NMDTHD,-4.058831257982092
4808501,NMDTHD,27.703465043106462
4810017,NMDTHD,25.737350369772685
1256809,NMDTHD,-5.183552928589052
4874327,NMDTHD,30.16281998458794
4925156,NMDTHD,28.692370171621178
4926909,NMDTHD,25.19644670222442
4786514,NMDTHD,32.42421277543235
1475722,NMDTHD,23.80259854581027
4792613,NMDTHD,27.22318893818465
4860513,NMDTHRHD,31.027529455182048
2496721,NMDT,-25.089528735034037
4862035,NMDT,-28.241965326328682
4567074,NMDT,-23.821805137429692
4521745,NMDTHD,-3.9439955004127114
2039543,NMDTHD,-15.796359526776541
2249015,NMDTHD,-16.086998368968125
4791387,NMDTHRHD,22.083478096386898
4883679,NMDTHRHD,35.030676857653134
4914437,NMDTHRHD,36.5330681272053
4878950,NMDTHD,-9.080485126795793
4876550,NMDTHRHD,28.433246870809853
4975644,NMDTHD,-6.582660600968666
4511021,NMDTHD,-10.718652838922026
1754777,NMDTHD,-9.756313849499747
4746232,NMDTHD,-6.547381985343236
4000950,NMDTHD,-6.1476743514731425
4704022,NMDTHD,-12.082051805152787
4628575,NMDTHRHD,-8.251942796024196
675734,NMDT,-12.713116242542128
4684761,NMDTHD,-4.785676054094893
3675267,NMDT,-9.188020557062373
4647289,NMDTHD,-7.410229650539804
4572837,NMDTHD,-6.036769810207261
4975644,NMNCHD,-6.582660600968666
4746232,NMNCHD,-6.547381985343236
4599213,NMNCHD,-7.737633720449594
3666536,NMNCHD,-2.4995767715445254
4647289,NMNCHD,-7.410229650539804
1256809,NMNCHD,-5.183552928589052
4064320,NMNCHD,-5.324881712701426
4704022,NMNCHD,-12.082051805152787
1754777,NMNCHD,-9.756313849499747
2126752,NMNCHD,-3.742696277680807
4000950,NMNCHD,-6.1476743514731425
4684761,NMNCHD,-4.785676054094893
5047712,NMDTHD,24.197186672160115
4876550,NMDTHD,22.972427078493638
4852491,NMDTHD,25.017030420625815
5047713,NMDTHD,26.7329320084541
4947078,NMDTHD,22.75628504654378
4900284,NMDTHRHD,31.872585649756047
4924798,NMDTHD,21.003574060737265
4193498,NMNCHD,-1.6769982751911812
2423981,NMDT,-11.79401422751289
4551189,NMDTHD,-8.75319406211429
4628575,NMDT,-10.059126090846803
888010,NMDTHD,7.6196310328559775
4193498,NMDTHD,-1.6769982751911812
1170505,NMDTHD,-4.449434117490455
4712869,NMDTHD,4.37976348608845
1649525,NMDT,-2.2457244769157114
2673453,NMNCHD,-2.978896191692911
1663107,NMDTHD,3.2542331218746767
4883762,NMDTHRHD,23.892406193423085
1909554,NMDTHD,24.50788547604361
4793476,NMDTHD,17.36999284918852
4883679,NMDTHD,26.999914171346063
4913599,NMDTHD,25.506376473778346
4829379,NMDTHD,23.865040123897643
4867605,NMDTHD,20.43198348892247
2935781,NMDTHD,7.134916908635205
4900284,NMDTHD,24.79110757198282
4919168,NMDTHD,21.601430638583224
4905829,NMDTHRHD,24.324570017434326
4860513,NMDTHD,23.923182541054757
4924798,NMDTHRHD,26.305706245522515
4828490,NMDTHD,29.860518773809417
4867167,NMDTHD,23.842916439570217
4000950,NMDT,-6.1476743514731425
4859464,NMDTHD,-2.3511848969137645
2673453,NMDTHD,-2.978896191692911
3762927,NMDTHD,6.849012991184281
4839949,NMDTHRHD,23.503682269480123
4791387,NMDTHD,16.618092903900106
4808501,NMNCHD,27.703465043106462
4883679,NMNCHD,26.999914171346063
4793476,NMDTHRHD,22.53911478605596
4874327,NMNCHD,30.16281998458794
4852493,NMNCHRHD,27.758372714245525
4900284,NMNCHD,24.79110757198282
4925156,NMNCHD,28.692370171621178
4704022,NMDTHR,-9.729208231933626
4975644,NMDT,-6.582660600968666
3131107,NMNC,-13.436782423202658
4628575,NMDTHR,-8.251942796024196
4343206,NMNCHR,-9.988166108933001
1907933,NMDT,-14.079646216120182
111680,NMDTHR,-17.77066607459119
4746232,NMDT,-6.547381985343236
4647289,NMDT,-7.410229650539804
4337667,NMDT,-10.564328481264965
4511021,NMDT,-10.718652838922026
4905829,NMNCHRHD,24.324570017434326
4876550,NMNCHD,22.972427078493638
4926909,NMNCHD,25.19644670222442
4855807,NMNCHD,23.336167390094715
4924798,NMNCHD,21.003574060737265
4904114,NMNCHRHD,20.526601982301145
4793476,NMNCHD,17.36999284918852
4947080,NMNCHD,19.666258163011662
4883762,NMNCHRHD,23.892406193423085
4836714,NMNCHD,19.76863068134253
4855807,NMDTHRHD,28.54767369168576
4905829,NMDTHD,19.898079966103296
4883762,NMDTHD,19.422726633820275
4913599,NMDTHRHD,32.88385213628135
4867167,NMDTHRHD,30.543400991939507
4853246,NMDTHRHD,23.12284263773813
4904114,NMDTHRHD,20.526601982301145
4791385,NMDTHRHD,16.624496122160053
3954641,NMHD,0.5598056526741857
3881559,NMHRHD,1.1969892262914072
4960484,NMDTHD,21.433244558707656
4821023,NMHR,-2.1831719145247916
4839949,NMDTHD,18.229393590073187
4846148,NMHD,-0.6492195281748536
3970329,NM,-1.5122385395898164
4614397,NMNCHRHD,-4.3001829309532695
1754777,NMNC,-9.756313849499747
4064320,NMDT,-5.324881712701426
4033854,NMDTHD,-4.634426876327325
4137259,NMDTHD,-3.4053167771799053
4277541,NMNCHRHD,-5.806959201026984
4722420,NMDTHRHD,-3.048059806607853
4403746,NMDTHD,-8.643599400643097
4277533,NMDT,-5.137381397337776
3018109,NMDTHD,-5.346947345802391
4832134,NMDT,24.152347780149967
4926909,NMDT,25.19644670222442
4924798,NMDTHR,26.305706245522515
4876550,NMDTHR,28.433246870809853
4867167,NMDTHR,30.543400991939507
4847317,NMDT,23.893210349102446
4883679,NMDT,26.999914171346063
4925156,NMDT,28.692370171621178
4900284,NMDT,24.79110757198282
4905829,NMDTHR,24.324570017434326
4763600,NMDT,26.41292579422725
4521745,NMDT,-3.9439955004127114
3010178,NMDTHD,3.561675149304392
2069969,NMDTHD,-8.269324205249177
1695382,NMDTHD,-1.0689102387277671
1770368,NMDTHD,3.76744583786558
2902017,NMDTHD,-4.071808068462815
4855807,NMDTHD,23.336167390094715
930249,NMDTHD,-0.7623465187430156
1289926,NMDTHD,-3.3105838267129
4343206,NMDTHD,-12.480241703442289
1256809,NMDT,-5.183552928589052
2993974,NMDT,3.6166440048946242
1899764,NMDTHD,-4.790269109515066
4068538,NMDTHD,0.3307946483746491
3242187,NMDT,0.2848647541009086
2983479,NMDTHD,-5.626620429543891
3010178,NMDT,3.561675149304392
2663986,NMDTHD,2.7522583022655454
4758850,NMDTHD,-4.875182149448847
1845874,NMDTHD,2.797954653215129
3017375,NMDTHD,-4.424216154291116
4921971,NMDTHD,16.326182463359373
1549739,NMDTHD,17.995095701959144
4415585,NMDTHD,21.38341876243294
4415584,NMNCHRHD,19.473670616495383
4630407,NMDTHD,17.144726463299776
4791385,NMDTHD,13.380257892257532
4425879,NMNCHRHD,30.60841345218205
4833931,NMDTHD,21.7173363648767
2328680,NMDTHD,20.663973816633415
4834702,NMDTHRHD,19.202458479148845
3884667,NMDTHD,4.27744576603618
4747925,NMDTHD,6.729587469192211
4628575,NMNC,-10.059126090846803
116128,NMDTHR,-17.217717225783417
2833172,NMNCNF,-12.633762605062657
2826730,NMNC,-10.164695858765299
3963421,NMNC,-6.384637215314797
4343206,NMNC,-12.480241703442289
3718236,NMNCHR,-11.052098561565572
179070,NMNC,-10.476367679115356
4403746,NMDT,-8.643599400643097
3675267,NMNCHD,-9.188020557062373
675734,NMNCHD,-12.713116242542128
4628575,NMNCHD,-10.059126090846803
4511021,NMNCHD,-10.718652838922026
4641263,NMNCHD,-10.116853680458007
4343206,NMNCHD,-12.480241703442289
4894158,NMHRHD,1.3877648741308803
4887711,NMNCHD,-13.909423240636443
5019869,NMNCHD,18.16328133991601
4883762,NMDT,19.422726633820275
4914702,NMDTHD,22.0610046406764
4852493,NMDTHD,21.98890160227279
2982835,NMDT,-5.898465348751415
4033854,NMDT,-4.634426876327325
3665005,NMDTHD,-3.515828381315714
1990449,NMDT,-1.1772058138963075
4193498,NMDT,-1.6769982751911812
1899764,NMDT,-4.790269109515066
4691569,NMDT,-0.21626366017244436
351752,NMDT,-3.709735790067498
2872154,NMNCHD,-4.801866811238142
3665005,NMNCHRHD,-1.6713895653429063
2983479,NMNCHRHD,-3.736305127376909
4033854,NMNCHD,-4.634426876327325
3873445,NMDTHRHD,-2.1347073694846586
3928577,NMNCHD,-6.811595916671649
4403746,NMNCHRHD,-6.830790791860636
4614397,NMDTHRHD,-4.3001829309532695
3055877,NMNCHRHD,-3.6948268864762213
1726994,NMNCHD,-0.7903706067122584
4276420,NMNCHD,-5.667467032495097
2496720,NM,-6.589314694394943
4853246,NMDTHD,18.033906233085872
4850780,NMDTHD,18.954958897651522
4829379,NMDT,23.865040123897643
4803734,NMDTHRHD,16.189171689116847
4847317,NMDTHD,23.893210349102446
4847819,NMDTHD,-2.914475278210375
4064320,NMDTHD,-5.324881712701426
803828,NMDTHD,-11.56103728932976
675734,NMDTHD,-12.713116242542128
4628575,NMDTHD,-10.059126090846803
884664,NMDT,-2.848860980293466
4403746,NMDTSD,-8.643599400643097
2983479,NMDTSD,-5.626620429543891
908042,NMDT,-8.233188928156778
676172,NMDT,0.44288384588071494
3665005,NMDT,-3.515828381315714
2833172,NMDT,-12.633762605062657
1001682,NMDT,-7.205231484500018
1990449,NMDTHD,-1.1772058138963075
3873445,NMDTHD,-3.8971669183902122
2596314,NMDT,-4.791232120721816
1645523,NMDTHD,-2.0065073629521066
793845,NMDTHD,-4.418234454118192
2447121,NMDTHD,-2.236751630263825
2657557,NMNCHD,4.081227342097009
1710847,NMDTHD,-7.109809785958532
1468735,NMNCHD,3.1640194291776425
3665005,NMNCHD,-3.515828381315714
788088,NMNCHD,-6.808071892018688
1811527,NMNCHD,-4.058831257982092
827803,NMDTHD,-2.33108116971016
4724034,NMDTHD,-1.3719975940184668
4572920,NMDTHD,-8.79468778583032
3579281,NMDTHD,15.104906632946495
4836714,NMDTHD,19.76863068134253
4791387,NMDT,16.618092903900106
635679,NMDTHD,-5.7033581711543775
2983479,NMDTSDHD,-5.626620429543891
4791385,NMDT,13.380257892257532
4844447,NMDTHRHD,28.523844449390708
4793476,NMDT,17.36999284918852
2204234,NMDTHD,4.443323365308061
2477065,NMNCHD,-2.3187099212705107
1474795,NMDTHD,0.16459781150615527
5019869,NMDTHRHD,22.501488035752345
930249,NMNCHD,-0.7623465187430156
2993974,NMDTHD,3.6166440048946242
884664,NMDTHD,-2.848860980293466
2419085,NMDTHD,7.451630292963046
1343792,NMDTHD,-1.1703959331598526
4704022,NMDT,-12.082051805152787
4599213,NMDT,-7.737633720449594
1811527,NMDT,-4.058831257982092
4277541,NMDTHRHD,-5.806959201026984
2944063,NMDT,-6.175027744230647
4899325,NMDTHD,18.11251765172733
3954641,NMHRNF,0.678784199749316
2097898,NMDTHRHD,20.739975971064496
2469345,NMNCHRHD,21.93306851685861
2874408,NMHR,0.7599870926296717
2444148,NMDTHRHD,20.06996249344661
2069841,NMDTHR,20.294579008515484
2128030,NM,9.040708736769375
2486881,NMDTHD,12.084120516286475
2164997,NMDTHRHD,17.893781648684808
2084862,NMDT,23.819497777411698
2201460,NMDTHRHD,15.862511427668778
2657557,NMDT,4.081227342097009
4876550,NMDT,22.972427078493638
3954641,NM,0.5598056526741857
4867605,NMDT,20.43198348892247
4853246,NMDT,18.033906233085872
3881559,NMHR,1.1969892262914072
4914437,NMDT,29.37341969301997
1816113,NMHR,2.8720301357152493
4904540,NM,-1.1694635314152038
3623807,NMHR,-1.511222389897739
2084862,NMDTHD,23.819497777411698
4705585,NMDTHD,15.74195801474525
4662519,NMNCHD,23.847360950479924
2328680,NMNCHD,20.663973816633415
4425879,NMDTHD,23.10762716131694
1385398,NMNC,20.037315115086585
2564395,NMNCHD,15.064773297246802
4757557,NMDTHD,19.659004589998403
1909555,NMDTHD,31.718769920593104
3214639,NMDTHD,1.9471778116803762
991733,NMDTHD,-3.3580960307244823
1642267,NMDTHD,4.973361805390141
3726990,NMDTHD,4.862441939397968
2593620,NMDTHD,9.252768172842252
2684033,NMDTHD,12.164630817349462
2486881,NMNCHD,12.084120516286475
4042579,NMHD,2.7478186724165425
2245774,NMDTHRHD,14.809120831699602
4846148,NM,-0.6492195281748536
2069841,NMDTHD,16.04044139992311
4894158,NMHR,1.3877648741308803
2552046,NMDTHD,8.98951737844527
2496720,NMHD,-6.589314694394943
1113057,NMDTHD,-2.722891284211073
2983479,NMNCHD,-5.626620429543891
3853713,NMNCHD,-7.115300400818114
1209189,NMDTHD,-8.92632380912255
335628,NMDTHD,-4.298416997144386
3928577,NMDTHD,-6.811595916671649
4885549,NMDTHD,18.104212552039826
4852494,NMDTHD,22.18287301723285
4726119,NMNCHD,20.86970927585844
4921971,NMDTHRHD,22.35676669602617
4812528,NMDTHD,18.638103434351706
4919463,NMDTHD,17.338934633244207
4904114,NMDTHD,15.843226784071476
4867167,NMNCHD,23.842916439570217
4800049,NMNCHRHD,17.592895591435536
4861214,NMNCHRHD,16.290229476071545
4917244,NMNCHRHD,20.43899644609246
4906159,NMNCHRHD,19.623048009955255
4791387,NMNCHRHD,22.083478096386898
2069841,NMNCHD,16.04044139992311
4883846,NMNCHRHD,15.837474742668292
4859467,NMDTHD,-4.063288686324995
550235,NMDTHD,0.03255230441254753
718679,NMDTHD,-1.1647414342351112
2477065,NMDTHD,-2.3187099212705107
